time,x-acceleration,y-acceleration,z-acceleration,output
3.32,0.461,0.186,0.944,piano
3.34,0.464,0.15,0.958,piano
3.36,0.46,0.121,1.045,piano
3.38,0.455,0.119,1.16,piano
3.4,0.441,0.092,1.254,piano
3.42,0.403,0.065,1.349,piano
3.44,0.406,0.151,1.418,piano
3.46,0.343,0.193,1.371,piano
3.48,0.434,0.305,1.252,piano
3.5,0.649,0.458,1.167,piano
3.52,0.717,0.539,1.011,piano
3.54,0.821,0.536,0.908,piano
3.56,0.831,0.495,0.845,piano
3.58,0.725,0.361,0.753,piano
3.6,0.585,0.247,0.646,piano
3.62,0.484,0.17,0.57,piano
3.64,0.384,0.099,0.522,piano
3.66,0.331,0.035,0.476,piano
3.68,0.314,-0.032,0.408,piano
3.7,0.238,-0.13,0.34,piano
3.72,0.19,-0.201,0.278,piano
3.74,0.161,-0.264,0.225,piano
3.76,0.161,-0.298,0.186,piano
3.78,0.155,-0.294,0.13,piano
3.8,0.068,-0.304,0.039,piano
3.82,0.03,-0.288,0.019,piano
3.84,0.045,-0.163,0.113,piano
3.86,-0.006,-0.129,0.185,piano
3.88,0.107,-0.079,0.195,piano
3.9,0.143,0.037,0.294,piano
3.92,0.103,0.229,0.392,piano
3.94,1.556,1.544,1.626,piano
3.96,1.055,1.399,2,piano
3.98,-0.473,-0.619,1.802,piano
4,0.198,-0.037,0.746,piano
4.02,0.364,-0.02,0.086,piano
4.04,0.605,0.169,0.353,piano
4.06,0.723,0.214,0.726,piano
4.08,0.643,0.245,1.11,piano
4.1,0.256,0.219,1.177,piano
4.12,0.173,0.187,0.975,piano
4.14,0.404,0.176,0.778,piano
4.16,0.545,0.171,0.731,piano
4.18,0.564,0.171,0.784,piano
4.2,0.538,0.198,0.865,piano
4.22,0.45,0.223,0.895,piano
4.24,0.394,0.229,0.913,piano
4.26,0.37,0.202,0.924,piano
4.28,0.384,0.167,0.927,piano
4.3,0.416,0.146,0.95,piano
4.32,0.43,0.14,0.974,piano
4.34,0.447,0.157,1.009,piano
4.36,0.436,0.154,1.055,piano
4.38,0.424,0.131,1.123,piano
4.4,0.392,0.086,1.187,piano
4.42,0.392,0.08,1.281,piano
4.44,0.375,0.125,1.333,piano
4.46,0.396,0.157,1.355,piano
