time,x-acceleration,y-acceleration,z-acceleration,output
7.8,0.74,0.327,0.657,drum
7.82,0.759,0.336,0.652,drum
7.84,0.775,0.34,0.651,drum
7.86,0.761,0.338,0.643,drum
7.88,0.748,0.336,0.64,drum
7.9,0.736,0.337,0.633,drum
7.92,0.719,0.337,0.628,drum
7.94,0.698,0.331,0.62,drum
7.96,0.672,0.32,0.611,drum
7.98,0.653,0.309,0.611,drum
8,0.655,0.303,0.608,drum
8.02,0.664,0.307,0.608,drum
8.04,0.677,0.314,0.613,drum
8.06,0.673,0.313,0.614,drum
8.08,0.683,0.311,0.616,drum
8.1,0.688,0.307,0.612,drum
8.12,0.698,0.31,0.61,drum
8.14,0.722,0.323,0.618,drum
8.16,0.729,0.324,0.62,drum
8.18,0.741,0.319,0.638,drum
8.2,0.727,0.321,0.652,drum
8.22,0.72,0.321,0.656,drum
8.24,0.726,0.317,0.659,drum
8.26,0.734,0.315,0.652,drum
8.28,0.735,0.307,0.633,drum
8.3,0.747,0.289,0.611,drum
8.32,0.77,0.278,0.597,drum
8.34,0.784,0.29,0.6,drum
8.36,0.796,0.306,0.617,drum
8.38,0.792,0.317,0.623,drum
8.4,0.782,0.315,0.618,drum
8.42,0.759,0.283,0.617,drum
8.44,0.728,0.257,0.621,drum
8.46,0.707,0.252,0.628,drum
8.48,0.707,0.253,0.639,drum
8.5,0.718,0.256,0.643,drum
8.52,0.729,0.267,0.641,drum
8.54,0.729,0.273,0.632,drum
8.56,0.73,0.272,0.62,drum
8.58,0.732,0.264,0.616,drum
8.6,0.726,0.249,0.614,drum
8.62,0.749,0.235,0.624,drum
8.64,0.777,0.221,0.673,drum
8.66,0.804,0.207,0.73,drum
8.68,0.826,0.184,0.737,drum
8.7,0.855,0.226,0.73,drum
8.72,0.902,0.303,0.701,drum
8.74,0.857,0.367,0.7,drum
8.76,0.872,0.366,0.739,drum
8.78,0.721,0.343,0.758,drum
8.8,0.654,0.343,0.791,drum
8.82,0.751,0.263,0.857,drum
8.84,0.961,0.216,0.962,drum
8.86,0.894,0.123,0.953,drum
8.88,0.703,0.084,0.846,drum
8.9,0.609,0.084,0.669,drum
8.92,0.57,0.016,0.536,drum
8.94,0.466,-0.036,0.453,drum
8.96,0.4,-0.086,0.41,drum
8.98,0.336,-0.108,0.386,drum
9,0.38,-0.075,0.434,drum
9.02,0.366,-0.08,0.442,drum
9.04,0.367,-0.075,0.426,drum
9.06,0.442,-0.012,0.436,drum
9.08,0.497,0.044,0.448,drum
9.1,0.489,0.055,0.41,drum
9.12,0.607,0.092,0.52,drum
9.14,0.834,0.168,0.9,drum
9.16,0.91,0.198,1.369,drum
9.18,0.428,0.093,1.085,drum
9.2,0.207,0.146,0.362,drum
9.22,0.497,0.779,-0.132,drum
9.24,0.988,0.744,1.087,drum
9.26,1.961,0.686,2,drum
9.28,-0.018,-0.09,0.911,drum
9.3,0.02,-0.014,0.403,drum
9.32,0.62,0.2,0.343,drum
9.34,0.814,0.196,0.347,drum
9.36,0.756,0.2,0.462,drum
9.38,0.669,0.209,0.649,drum
9.4,0.566,0.277,0.715,drum
9.42,0.637,0.276,0.661,drum
9.44,0.758,0.316,0.627,drum
9.46,0.78,0.352,0.631,drum
9.48,0.754,0.364,0.653,drum
9.5,0.7,0.35,0.665,drum
9.52,0.665,0.334,0.659,drum
9.54,0.681,0.329,0.675,drum
9.56,0.68,0.333,0.667,drum
9.58,0.688,0.342,0.673,drum
9.6,0.709,0.359,0.678,drum
9.62,0.714,0.363,0.688,drum
9.64,0.71,0.359,0.692,drum
9.66,0.725,0.351,0.686,drum
9.68,0.723,0.34,0.675,drum
9.7,0.71,0.334,0.663,drum
9.72,0.699,0.329,0.649,drum
9.74,0.685,0.319,0.633,drum
9.76,0.673,0.308,0.627,drum
9.78,0.672,0.305,0.625,drum
9.8,0.691,0.309,0.621,drum
9.82,0.709,0.316,0.607,drum
9.84,0.721,0.319,0.608,drum
9.86,0.704,0.314,0.607,drum
9.88,0.688,0.313,0.611,drum
9.9,0.707,0.324,0.613,drum
9.92,0.709,0.328,0.618,drum
9.94,0.687,0.329,0.619,drum
9.96,0.666,0.33,0.62,drum
9.98,0.655,0.336,0.634,drum
10,0.655,0.348,0.649,drum
10.02,0.686,0.356,0.658,drum
10.04,0.705,0.364,0.663,drum
10.06,0.711,0.361,0.659,drum
10.08,0.707,0.356,0.649,drum
10.1,0.712,0.348,0.647,drum
10.12,0.726,0.341,0.645,drum
10.14,0.736,0.35,0.64,drum
10.16,0.738,0.358,0.63,drum
10.18,0.746,0.362,0.626,drum
10.2,0.723,0.35,0.635,drum
10.22,0.7,0.327,0.64,drum
10.24,0.712,0.307,0.639,drum
10.26,0.708,0.299,0.64,drum
10.28,0.686,0.298,0.649,drum
10.3,0.683,0.295,0.656,drum
10.32,0.699,0.294,0.656,drum
10.34,0.701,0.291,0.66,drum
10.36,0.699,0.281,0.661,drum
10.38,0.703,0.268,0.666,drum
10.4,0.711,0.267,0.687,drum
10.42,0.705,0.254,0.695,drum
10.44,0.675,0.237,0.676,drum
10.46,0.661,0.25,0.711,drum
10.48,0.712,0.243,0.746,drum
10.5,0.762,0.264,0.784,drum
10.52,0.796,0.33,0.788,drum
10.54,0.77,0.349,0.742,drum
10.56,0.697,0.369,0.745,drum
10.58,0.7,0.385,0.82,drum
10.6,0.753,0.384,0.862,drum
10.62,0.709,0.338,0.804,drum
10.64,0.795,0.238,0.877,drum
10.66,0.899,0.16,0.995,drum
