time,x-acceleration,y-acceleration,z-acceleration,output
6.2,0.189,0.39,1.223,guitar
6.22,1.677,0.233,1.109,guitar
6.24,1.774,0.187,0.566,guitar
6.26,1.181,0.067,0.214,guitar
6.28,0.802,0.019,0.203,guitar
6.3,0.743,0.075,0.318,guitar
6.32,0.779,0.132,0.429,guitar
6.34,0.856,0.176,0.46,guitar
6.36,0.901,0.184,0.423,guitar
6.38,0.936,0.202,0.398,guitar
6.4,0.955,0.196,0.383,guitar
6.42,0.953,0.189,0.378,guitar
6.44,0.926,0.171,0.365,guitar
6.46,0.905,0.153,0.34,guitar
6.48,0.912,0.152,0.33,guitar
6.5,0.939,0.163,0.338,guitar
6.52,0.991,0.195,0.393,guitar
6.54,1.013,0.212,0.481,guitar
6.56,0.978,0.196,0.53,guitar
6.58,0.952,0.187,0.538,guitar
6.6,1.03,0.198,0.568,guitar
6.62,1.118,0.246,0.64,guitar
6.64,0.978,0.2,0.636,guitar
6.66,0.985,0.06,0.509,guitar
6.68,1.138,-0.044,0.273,guitar
6.7,1.128,-0.127,0.077,guitar
6.72,1.074,-0.212,-0.091,guitar
6.74,1.058,-0.243,-0.236,guitar
6.76,0.957,-0.249,-0.266,guitar
6.78,0.812,-0.238,-0.207,guitar
6.8,0.837,-0.253,-0.201,guitar
6.82,0.77,-0.284,-0.21,guitar
6.84,0.652,-0.293,-0.244,guitar
6.86,0.509,-0.33,-0.277,guitar
6.88,0.396,-0.344,-0.321,guitar
6.9,0.34,-0.332,-0.325,guitar
6.92,0.313,-0.31,-0.342,guitar
6.94,0.229,-0.281,-0.385,guitar
6.96,0.228,-0.21,-0.435,guitar
6.98,0.511,-0.149,-0.381,guitar
7,0.91,-0.133,-0.202,guitar
7.02,1.239,-0.189,-0.239,guitar
7.04,1.827,-0.304,-0.7,guitar
7.06,1.786,-0.537,-1.246,guitar
7.08,0.498,-0.444,-0.488,guitar
7.1,0.397,0.574,1.109,guitar
7.12,0.177,0.171,1.521,guitar
7.14,0.335,0.18,1.069,guitar
7.16,1.169,0.213,0.758,guitar
7.18,1.327,0.17,0.541,guitar
7.2,1.263,0.173,0.482,guitar
7.22,0.918,0.101,0.373,guitar
7.24,0.801,0.12,0.375,guitar
7.26,0.732,0.125,0.443,guitar
7.28,0.697,0.131,0.522,guitar
7.3,0.731,0.169,0.584,guitar
7.32,0.804,0.211,0.581,guitar
7.34,0.853,0.209,0.539,guitar
7.36,0.885,0.207,0.509,guitar
7.38,0.889,0.193,0.483,guitar
7.4,0.912,0.172,0.459,guitar
7.42,0.958,0.179,0.449,guitar
7.44,1.017,0.196,0.467,guitar
7.46,1.025,0.197,0.524,guitar
7.48,1.014,0.18,0.609,guitar
7.5,1.018,0.192,0.72,guitar
7.52,1.058,0.207,0.804,guitar
7.54,1.099,0.218,0.87,guitar
7.56,1.051,0.226,0.894,guitar
7.58,0.885,0.156,0.781,guitar
7.6,0.875,0.045,0.579,guitar
7.62,0.916,-0.011,0.353,guitar
7.64,0.879,-0.079,0.155,guitar
7.66,0.799,-0.22,-0.052,guitar
7.68,0.739,-0.323,-0.195,guitar
7.7,0.709,-0.345,-0.214,guitar
7.72,0.726,-0.298,-0.187,guitar
7.74,0.59,-0.324,-0.211,guitar
7.76,0.493,-0.308,-0.256,guitar
7.78,0.481,-0.299,-0.23,guitar
7.8,0.5,-0.255,-0.169,guitar
7.82,0.459,-0.223,-0.095,guitar
7.84,0.345,-0.2,-0.106,guitar
