time,x-acceleration,y-acceleration,z-acceleration,output
22.16,0.859,-0.087,-0.141,guitar
22.18,0.836,-0.147,-0.23,guitar
22.2,0.8,-0.19,-0.249,guitar
22.22,0.682,-0.207,-0.265,guitar
22.24,0.609,-0.22,-0.311,guitar
22.26,0.57,-0.217,-0.366,guitar
22.28,0.489,-0.208,-0.412,guitar
22.3,0.447,-0.198,-0.454,guitar
22.32,0.471,-0.182,-0.412,guitar
22.34,0.465,-0.166,-0.342,guitar
22.36,0.458,-0.123,-0.34,guitar
22.38,0.461,-0.064,-0.389,guitar
22.4,0.389,0.014,-0.411,guitar
22.42,0.482,0.111,-0.351,guitar
22.44,1.015,0.089,-0.146,guitar
22.46,1.857,0.056,-0.105,guitar
22.48,2,-0.038,-0.654,guitar
22.5,1.473,-0.409,-1.509,guitar
22.52,1.059,0.122,-0.641,guitar
22.54,0.996,0.009,0.012,guitar
22.56,-0.617,0.198,0.44,guitar
22.58,0.254,0.329,1.085,guitar
22.6,1.229,0.093,0.945,guitar
22.62,1.244,0.069,0.51,guitar
22.64,1.159,0.114,0.279,guitar
22.66,1.089,0.139,0.248,guitar
22.68,1.117,0.179,0.315,guitar
22.7,1.042,0.168,0.374,guitar
22.72,0.891,0.168,0.419,guitar
22.74,0.785,0.174,0.432,guitar
22.76,0.781,0.193,0.412,guitar
22.78,0.852,0.197,0.397,guitar
22.8,0.911,0.201,0.384,guitar
22.82,0.918,0.202,0.362,guitar
22.84,0.9,0.194,0.342,guitar
22.86,0.888,0.17,0.341,guitar
22.88,0.894,0.154,0.36,guitar
22.9,0.915,0.156,0.388,guitar
22.92,0.985,0.149,0.438,guitar
22.94,1.074,0.124,0.497,guitar
22.96,1.117,0.122,0.564,guitar
22.98,1.095,0.187,0.617,guitar
23,1.108,0.26,0.622,guitar
23.02,1.08,0.249,0.581,guitar
23.04,1.046,0.153,0.525,guitar
23.06,1.139,0.078,0.434,guitar
23.08,1.232,0.014,0.231,guitar
23.1,1.182,-0.048,-0.026,guitar
23.12,0.995,-0.089,-0.241,guitar
23.14,0.859,-0.133,-0.379,guitar
23.16,0.839,-0.174,-0.381,guitar
23.18,0.765,-0.176,-0.292,guitar
23.2,0.594,-0.154,-0.234,guitar
23.22,0.478,-0.131,-0.279,guitar
23.24,0.377,-0.116,-0.336,guitar
23.26,0.299,-0.126,-0.375,guitar
23.28,0.283,-0.142,-0.375,guitar
23.3,0.295,-0.14,-0.343,guitar
23.32,0.378,-0.115,-0.365,guitar
23.34,0.413,-0.088,-0.425,guitar
23.36,0.381,-0.064,-0.457,guitar
23.38,0.493,-0.016,-0.394,guitar
23.4,0.804,0.043,-0.256,guitar
23.42,1.688,0.014,-0.078,guitar
23.44,2,-0.051,-0.398,guitar
23.46,1.993,-0.3,-1.44,guitar
23.48,1.611,-0.2,-1.87,guitar
23.5,1.348,-0.03,-0.952,guitar
23.52,-0.553,-0.022,0.054,guitar
23.54,-2,0.403,1.232,guitar
23.56,-0.131,0.346,1.378,guitar
23.58,1.539,-0.064,0.717,guitar
23.6,1.683,-0.252,0.526,guitar
23.62,1.4,-0.073,0.341,guitar
23.64,1.121,0.071,0.209,guitar
23.66,1.025,0.07,0.239,guitar
23.68,1.012,0.031,0.352,guitar
23.7,0.818,0.035,0.43,guitar
23.72,0.663,0.072,0.478,guitar
23.74,0.624,0.11,0.489,guitar
23.76,0.715,0.115,0.486,guitar
23.78,0.842,0.102,0.469,guitar
23.8,0.887,0.086,0.428,guitar
23.82,0.894,0.076,0.395,guitar
23.84,0.91,0.065,0.385,guitar
23.86,0.907,0.057,0.377,guitar
23.88,0.879,0.053,0.361,guitar
23.9,0.795,0.042,0.333,guitar
23.92,0.708,0.02,0.316,guitar
23.94,0.618,0.017,0.332,guitar
23.96,0.7,0.043,0.44,guitar
23.98,0.966,0.102,0.587,guitar
24,1.14,0.14,0.719,guitar
24.02,1.323,0.177,0.841,guitar
24.04,1.348,0.284,0.919,guitar
24.06,1.201,0.329,0.907,guitar
24.08,1.093,0.292,0.828,guitar
24.1,1.187,0.213,0.7,guitar
24.12,1.306,0.115,0.542,guitar
24.14,1.205,-0.021,0.333,guitar
24.16,1.095,-0.106,0.123,guitar
24.18,1.037,-0.126,-0.023,guitar
24.2,0.965,-0.146,-0.123,guitar
24.22,0.78,-0.17,-0.175,guitar
24.24,0.604,-0.193,-0.237,guitar
24.26,0.521,-0.202,-0.272,guitar
24.28,0.45,-0.194,-0.285,guitar
24.3,0.392,-0.211,-0.291,guitar
24.32,0.34,-0.214,-0.33,guitar
24.34,0.278,-0.2,-0.379,guitar
24.36,0.216,-0.194,-0.38,guitar
24.38,0.209,-0.172,-0.345,guitar
24.4,0.271,-0.101,-0.361,guitar
24.42,0.378,-0.021,-0.37,guitar
24.44,0.573,0.016,-0.293,guitar
24.46,0.869,0.013,-0.159,guitar
24.48,1.481,0.007,-0.067,guitar
24.5,2,-0.07,-0.302,guitar
24.52,2,-0.313,-0.906,guitar
24.54,1.726,-0.33,-1.2,guitar
24.56,0.385,-0.088,-0.125,guitar
24.58,-1.003,0.344,0.929,guitar
24.6,-0.204,0.424,1.124,guitar
24.62,1.298,0.26,0.851,guitar
24.64,1.935,-0.009,0.609,guitar
24.66,1.819,-0.132,0.523,guitar
24.68,1.228,0.041,0.38,guitar
24.7,0.833,0.129,0.257,guitar
24.72,0.79,0.128,0.289,guitar
24.74,0.849,0.127,0.383,guitar
24.76,0.829,0.124,0.429,guitar
24.78,0.763,0.147,0.421,guitar
24.8,0.758,0.164,0.412,guitar
24.82,0.83,0.157,0.401,guitar
24.84,0.907,0.137,0.381,guitar
24.86,0.926,0.132,0.351,guitar
24.88,0.927,0.121,0.34,guitar
24.9,0.917,0.099,0.335,guitar
24.92,0.886,0.085,0.325,guitar
24.94,0.848,0.073,0.319,guitar
24.96,0.85,0.058,0.342,guitar
24.98,0.85,0.053,0.419,guitar
25,0.785,0.068,0.6,guitar
25.02,0.78,0.068,0.863,guitar
25.04,0.943,0.095,0.973,guitar
25.06,1.072,0.145,0.821,guitar
25.08,1.175,0.192,0.644,guitar
25.1,1.283,0.182,0.534,guitar
25.12,1.307,0.094,0.439,guitar
25.14,1.31,0.035,0.305,guitar
25.16,1.254,-0.019,0.12,guitar
25.18,1.094,-0.07,-0.092,guitar
25.2,0.975,-0.087,-0.3,guitar
25.22,0.922,-0.098,-0.421,guitar
25.24,0.754,-0.133,-0.485,guitar
25.26,0.586,-0.159,-0.477,guitar
25.28,0.479,-0.16,-0.431,guitar
25.3,0.375,-0.139,-0.421,guitar
25.32,0.369,-0.117,-0.378,guitar
25.34,0.408,-0.104,-0.337,guitar
25.36,0.402,-0.094,-0.343,guitar
25.38,0.322,-0.082,-0.346,guitar
25.4,0.299,-0.028,-0.384,guitar
25.42,0.392,0.07,-0.472,guitar
25.44,0.72,0.088,-0.403,guitar
25.46,1.407,0.023,-0.176,guitar
25.48,1.999,-0.097,-0.185,guitar
25.5,2,-0.316,-0.702,guitar
25.52,1.302,-0.464,-1.155,guitar
25.54,0.938,0.128,-0.262,guitar
25.56,0.328,0.21,0.502,guitar
25.58,-0.328,0.222,0.882,guitar
25.6,0.504,0.123,1.156,guitar
25.62,1.156,0.049,0.955,guitar
25.64,1.301,-0.02,0.66,guitar
25.66,1.244,-0.03,0.47,guitar
25.68,1.052,-0.001,0.346,guitar
25.7,0.92,0.049,0.297,guitar
25.72,0.923,0.054,0.35,guitar
25.74,0.898,0.058,0.43,guitar
25.76,0.821,0.071,0.448,guitar
25.78,0.754,0.095,0.428,guitar
25.8,0.775,0.101,0.416,guitar
25.82,0.837,0.101,0.401,guitar
25.84,0.88,0.105,0.376,guitar
25.86,0.888,0.098,0.362,guitar
25.88,0.892,0.081,0.363,guitar
25.9,0.878,0.07,0.375,guitar
25.92,0.856,0.073,0.4,guitar
25.94,0.852,0.063,0.458,guitar
25.96,0.826,0.028,0.563,guitar
25.98,0.764,-0.049,0.664,guitar
26,0.802,-0.117,0.747,guitar
26.02,1.055,-0.064,0.768,guitar
26.04,1.285,0.091,0.701,guitar
26.06,1.416,0.218,0.653,guitar
26.08,1.242,0.237,0.619,guitar
26.1,0.934,0.149,0.565,guitar
26.12,0.997,0.043,0.477,guitar
26.14,1.181,-0.02,0.284,guitar
26.16,1.156,-0.061,0.055,guitar
26.18,1.003,-0.121,-0.148,guitar
26.2,0.909,-0.153,-0.242,guitar
26.22,0.784,-0.177,-0.278,guitar
26.24,0.684,-0.211,-0.367,guitar
26.26,0.569,-0.217,-0.409,guitar
26.28,0.465,-0.232,-0.445,guitar
26.3,0.493,-0.207,-0.461,guitar
26.32,0.521,-0.167,-0.394,guitar
26.34,0.478,-0.153,-0.345,guitar
26.36,0.383,-0.138,-0.347,guitar
26.38,0.224,-0.11,-0.358,guitar
26.4,0.298,-0.019,-0.395,guitar
26.42,0.607,0.021,-0.363,guitar
26.44,0.912,0.013,-0.314,guitar
26.46,1.329,-0.041,-0.29,guitar
26.48,1.949,-0.161,-0.592,guitar
26.5,2,-0.417,-1.043,guitar
26.52,1.266,-0.405,-1.027,guitar
26.54,0.659,0.058,0.425,guitar
26.56,-0.327,0.275,0.915,guitar
26.58,-0.094,0.277,0.931,guitar
26.6,1.19,-0.009,0.73,guitar
26.62,1.542,-0.03,0.479,guitar
26.64,1.557,-0.043,0.416,guitar
26.66,1.251,-0.066,0.403,guitar
26.68,0.91,-0.013,0.321,guitar
26.7,0.807,0.032,0.291,guitar
26.72,0.804,0.04,0.313,guitar
26.74,0.788,0.057,0.334,guitar
26.76,0.795,0.085,0.319,guitar
26.78,0.857,0.1,0.303,guitar
26.8,0.943,0.106,0.311,guitar
26.82,0.969,0.098,0.324,guitar
26.84,0.947,0.088,0.323,guitar
26.86,0.912,0.073,0.321,guitar
26.88,0.895,0.06,0.321,guitar
26.9,0.882,0.045,0.314,guitar
26.92,0.872,0.033,0.296,guitar
