time,x-acceleration,y-acceleration,z-acceleration,output
4.5,-0.263,1.103,1.056,unknown
4.52,-0.317,1.196,0.922,unknown
4.54,-0.199,0.908,0.711,unknown
4.56,-0.076,0.435,0.821,unknown
4.58,-0.153,-0.139,0.997,unknown
4.6,-0.251,-0.305,1.048,unknown
4.62,-0.234,-0.194,0.864,unknown
4.64,-0.185,0.236,0.367,unknown
4.66,-0.225,1.184,0.278,unknown
4.68,-0.343,1.603,1.03,unknown
4.7,-0.345,1.065,1.591,unknown
4.72,-0.153,0.481,0.921,unknown
4.74,-0.085,-0.343,0.382,unknown
4.76,-0.241,-0.605,0.414,unknown
4.78,-0.315,-0.049,0.772,unknown
4.8,-0.252,0.235,0.449,unknown
4.82,-0.031,0.872,0.655,unknown
4.84,-0.049,1.336,1.497,unknown
4.86,-0.092,0.999,1.524,unknown
4.88,-0.109,0.596,1.075,unknown
4.9,-0.152,0.234,0.62,unknown
4.92,-0.221,0.075,0.562,unknown
4.94,-0.243,0.179,0.589,unknown
4.96,-0.167,0.458,0.836,unknown
4.98,0.045,1.117,1.382,unknown
5,0.159,0.819,1.448,unknown
5.02,-0.07,0.224,1.168,unknown
5.04,-0.373,-0.049,0.775,unknown
5.06,-0.307,-0.229,0.55,unknown
5.08,-0.163,-0.077,0.846,unknown
5.1,0.13,0.545,1.411,unknown
5.12,0.151,0.551,1.401,unknown
5.14,-0.255,-0.144,0.698,unknown
5.16,-0.478,-0.474,0.266,unknown
5.18,-0.371,-0.319,0.606,unknown
5.2,-0.193,0.122,1.169,unknown
5.22,-0.033,0.399,1.085,unknown
5.24,0.171,0.853,1.691,unknown
5.26,-0.068,0.489,1.164,unknown
5.28,-0.356,-0.145,0.57,unknown
5.3,-0.464,-0.356,0.524,unknown
5.32,-0.309,-0.09,0.974,unknown
5.34,-0.187,0.067,1.108,unknown
5.36,-0.266,-0.134,0.638,unknown
5.38,-0.019,0.078,0.99,unknown
5.4,0.068,0.015,1.213,unknown
5.42,0.034,-0.438,1.112,unknown
5.44,0.097,-0.652,1.162,unknown
5.46,0.077,-0.777,0.967,unknown
5.48,-0.033,-0.733,0.612,unknown
5.5,-0.236,-0.886,0.338,unknown
5.52,-0.165,-0.774,0.142,unknown
5.54,-0.162,-0.757,0.029,unknown
5.56,-0.11,-0.952,0.142,unknown
5.58,-0.052,-1.136,0.103,unknown
5.6,0.101,-1.056,0.369,unknown
5.62,0.164,-0.989,0.46,unknown
5.64,0.069,-1.035,0.178,unknown
5.66,-0.066,-1.022,0.012,unknown
5.68,-0.145,-0.929,-0.094,unknown
5.7,-0.244,-0.787,-0.273,unknown
5.72,-0.277,-0.818,-0.348,unknown
5.74,-0.131,-0.676,-0.54,unknown
5.76,-0.16,-0.65,-0.635,unknown
5.78,-0.06,-0.747,-0.4,unknown
5.8,0.067,-0.86,-0.394,unknown
5.82,0.09,-0.902,-0.438,unknown
5.84,-0.065,-0.893,-0.542,unknown
5.86,0.005,-0.949,-0.368,unknown
5.88,0.107,-0.912,-0.39,unknown
5.9,0.202,-0.991,-0.384,unknown
5.92,0.286,-1.041,-0.367,unknown
5.94,0.31,-0.955,-0.391,unknown
5.96,0.458,-0.825,-0.156,unknown
5.98,0.677,-0.735,0.089,unknown
6,0.902,-0.659,0.368,unknown
6.02,1.048,-0.576,0.634,unknown
6.04,0.968,-0.45,0.523,unknown
6.06,0.971,-0.309,0.458,unknown
6.08,1.026,-0.078,0.502,unknown
6.1,1.071,0.194,0.342,unknown
6.12,1.022,0.391,0.052,unknown
6.14,1.039,0.461,0.002,unknown
6.16,1.03,0.539,0.199,unknown
6.18,0.861,0.298,0.129,unknown
6.2,0.736,0.142,0.14,unknown
6.22,0.669,0.284,0.196,unknown
6.24,0.662,0.643,-0.37,unknown
6.26,0.698,0.755,-0.842,unknown
6.28,0.693,0.634,-0.443,unknown
6.3,0.689,0.444,-0.108,unknown
6.32,0.644,0.374,-0.237,unknown
6.34,0.584,0.303,-0.949,unknown
6.36,0.653,0.305,-1.131,unknown
6.38,0.702,0.392,-0.577,unknown
6.4,0.642,0.009,-0.741,unknown
6.42,0.607,0.184,-0.803,unknown
6.44,0.592,0.259,-0.943,unknown
6.46,0.55,0.042,-1.116,unknown
6.48,0.536,0.269,-0.917,unknown
6.5,0.569,0.273,-0.982,unknown
6.52,0.425,0.071,-1.015,unknown
6.54,0.25,0.197,-0.677,unknown
6.56,0.294,0.292,-0.673,unknown
6.58,0.164,-0.027,-1.141,unknown
6.6,0.081,0.211,-1.272,unknown
6.62,0.355,0.603,-0.735,unknown
6.64,0.378,0.6,-0.544,unknown
6.66,0.138,0.079,-0.964,unknown
6.68,0.211,0.004,-1.293,unknown
6.7,0.366,0.354,-0.738,unknown
6.72,0.544,0.246,-0.843,unknown
6.74,0.213,-0.392,-1.065,unknown
6.76,0.455,0.037,-1.219,unknown
6.78,0.538,-0.172,-1.172,unknown
6.8,0.49,-0.111,-1.147,unknown
6.82,0.448,-0.177,-0.928,unknown
6.84,0.232,-0.492,-0.81,unknown
6.86,0.39,-0.278,-0.917,unknown
6.88,0.259,-0.042,-1.078,unknown
6.9,0.045,-0.062,-1.043,unknown
6.92,0.167,-0.328,-0.84,unknown
6.94,0.169,-0.366,-0.866,unknown
6.96,0.13,-0.156,-0.906,unknown
6.98,0.208,-0.14,-0.938,unknown
7,0.26,-0.227,-1.18,unknown
7.02,0.266,-0.279,-0.638,unknown
7.04,0.429,-0.302,-0.506,unknown
7.06,0.551,-0.499,-0.357,unknown
7.08,0.308,-0.495,-0.011,unknown
7.1,0.401,-0.679,0.291,unknown
7.12,0.543,-0.76,0.264,unknown
7.14,0.801,-0.756,0.17,unknown
7.16,0.847,-0.791,0.32,unknown
7.18,0.66,-0.725,0.497,unknown
7.2,0.955,-0.839,0.647,unknown
7.22,1.16,-0.945,0.412,unknown
7.24,1.088,-1.095,0.054,unknown
7.26,0.827,-0.891,-0.002,unknown
7.28,0.573,-0.679,0.008,unknown
7.3,0.428,-0.634,-0.042,unknown
7.32,0.56,-0.743,0.053,unknown
7.34,0.573,-0.908,0.554,unknown
7.36,0.428,-1.104,0.698,unknown
7.38,0.359,-1.345,0.618,unknown
7.4,0.305,-1.16,0.567,unknown
7.42,0.212,-0.955,0.481,unknown
7.44,0.374,-1.013,0.044,unknown
7.46,0.502,-0.916,-0.143,unknown
7.48,0.568,-0.44,0.182,unknown
7.5,0.54,0.32,0.631,unknown
7.52,0.355,0.679,0.798,unknown
7.54,0.148,1.055,0.33,unknown
7.56,0.398,1.649,0.833,unknown
7.58,0.69,1.003,1.66,unknown
7.6,0.555,-0.048,1.235,unknown
7.62,0.498,0.302,0.008,unknown
7.64,0.598,1.265,-0.453,unknown
7.66,0.559,1.48,-0.715,unknown
7.68,0.459,1.411,-0.849,unknown
7.7,0.577,0.853,-1.063,unknown
7.72,0.663,0.547,-1.079,unknown
7.74,0.569,0.496,-1.139,unknown
7.76,0.522,0.558,-1.16,unknown
7.78,0.519,0.342,-0.997,unknown
7.8,0.514,-0.191,-0.578,unknown
7.82,0.496,-0.276,-0.583,unknown
7.84,0.626,-0.268,-0.921,unknown
7.86,1.037,-0.086,-1.051,unknown
7.88,1.185,-0.153,-0.768,unknown
7.9,1.043,-0.28,-0.037,unknown
7.92,0.801,-0.276,0.545,unknown
7.94,0.515,-0.122,-0.413,unknown
7.96,0.834,-0.114,-1.247,unknown
7.98,1.417,-0.388,-0.299,unknown
8,1.197,-0.429,0.096,unknown
8.02,0.727,-0.132,-0.52,unknown
8.04,0.53,-0.099,-1.035,unknown
8.06,-0.061,-0.385,-0.643,unknown
8.08,-0.089,0.133,0.262,unknown
8.1,0.522,-0.181,-0.029,unknown
8.12,0.06,-1.59,-0.741,unknown
8.14,0.094,-0.136,-0.151,unknown
8.16,0.631,-0.306,-1.65,unknown
8.18,0.409,-0.45,-1.919,unknown
8.2,0.876,-0.663,-0.626,unknown
8.22,0.433,-0.668,-0.258,unknown
8.24,0.177,-0.532,-0.581,unknown
8.26,0.221,-0.434,-0.718,unknown
8.28,-0.02,-0.367,-0.876,unknown
8.3,-0.302,-0.238,-1.188,unknown
8.32,-0.192,0.085,-1.056,unknown
8.34,-0.015,0.267,-1.151,unknown
8.36,-0.242,0.236,-1.14,unknown
8.38,-0.288,0.127,-1.058,unknown
8.4,-0.308,-0.099,-0.876,unknown
8.42,-0.417,-0.33,-0.749,unknown
8.44,-0.453,-0.502,-0.731,unknown
8.46,-0.418,-0.511,-0.582,unknown
8.48,-0.518,-0.465,-0.204,unknown
8.5,-0.452,-0.429,-0.048,unknown
8.52,-0.066,-0.99,-0.176,unknown
8.54,-0.008,-1.685,-0.191,unknown
8.56,-0.06,-1.872,-0.259,unknown
8.58,-0.171,-1.213,-0.158,unknown
8.6,-0.58,-0.826,0.094,unknown
8.62,-0.83,-0.67,0.218,unknown
8.64,-0.532,-0.38,0.025,unknown
8.66,0.106,-0.376,-0.007,unknown
8.68,-0.073,-1.217,0.448,unknown
8.7,0.201,-1.341,0.648,unknown
8.72,0.684,-0.911,0.227,unknown
8.74,1.263,0.274,-0.161,unknown
8.76,1.547,2,0.696,unknown
8.78,1.215,-0.79,1.467,unknown
8.8,1.666,-1.854,1.664,unknown
8.82,1.037,-0.063,0.406,unknown
8.84,0.856,0.839,0.147,unknown
8.86,1.013,-0.111,0.233,unknown
8.88,0.018,0.677,0.64,unknown
8.9,0.678,1.022,0.866,unknown
8.92,0.818,0.3,1.53,unknown
8.94,0.878,-0.064,1.662,unknown
8.96,0.761,0.226,0.824,unknown
8.98,0.565,0.671,0.757,unknown
9,0.675,0.335,1.019,unknown
9.02,0.605,-0.359,0.784,unknown
9.04,0.431,-0.195,1.057,unknown
9.06,0.381,0.516,1.321,unknown
9.08,0.243,0.351,1.072,unknown
9.1,0.019,0.223,0.634,unknown
9.12,-0.083,0.478,0.666,unknown
9.14,-0.205,0.478,0.54,unknown
9.16,-0.321,0.565,0.308,unknown
9.18,-0.422,0.763,0.297,unknown
9.2,-0.411,0.785,0.503,unknown
9.22,-0.412,0.888,0.561,unknown
9.24,-0.493,0.994,0.398,unknown
9.26,-0.486,0.878,0.186,unknown
9.28,-0.524,0.684,-0.036,unknown
